t_mm,sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16
5.321090113877041894e+00,6.407469325746184552e-02,0.000000000000000000e+00,1.249376911704098703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.407469325746184552e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.407469325746184552e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.407469325746184552e-02,0.000000000000000000e+00
5.401712691360027740e+00,1.654788422552400107e-02,0.000000000000000000e+00,7.551288369163344782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654788422552400107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654788422552400107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.482335268843012699e+00,5.109693791351510583e-03,0.000000000000000000e+00,9.717046170850895948e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.717046170850895948e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.109693791351510583e-03,0.000000000000000000e+00
5.562957846325998545e+00,8.573227127433735717e-02,0.000000000000000000e+00,9.389640316638203643e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.777930391914948061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.573227127433735717e-02,0.000000000000000000e+00
5.643580423808984392e+00,1.009822227290442243e-01,0.000000000000000000e+00,1.663548487573232038e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009822227290442243e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009822227290442243e-01,0.000000000000000000e+00
5.724203001291969350e+00,2.035964524605926584e-02,0.000000000000000000e+00,1.067488935533313921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.035964524605926584e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.035964524605926584e-02,0.000000000000000000e+00,2.035964524605926584e-02,0.000000000000000000e+00,2.035964524605926584e-02,0.000000000000000000e+00
5.804825578774955197e+00,6.026293223692658074e-02,0.000000000000000000e+00,2.612631607034554548e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612631607034554548e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612631607034554548e-02,0.000000000000000000e+00,6.026293223692658074e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.885448156257940155e+00,3.063162684167597405e-02,0.000000000000000000e+00,3.063162684167597405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.449626141263941292e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.063162684167597405e-02,5.449626141263941292e-02,0.000000000000000000e+00,3.063162684167597405e-02,0.000000000000000000e+00,3.063162684167597405e-02,0.000000000000000000e+00
5.966070733740926002e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.392926625907399796e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166917965572933369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999095064130987254e-02,0.000000000000000000e+00,4.999095064130987254e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.046693311223911849e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177206917450641654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177206917450641654e-01,0.000000000000000000e+00,1.177206917450641654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.127315888706896807e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.709811426207920704e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.709811426207920704e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.709811426207920704e-02,0.000000000000000000e+00,3.709811426207920704e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.207938466189882654e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.352446322090663955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.352446322090663955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.352446322090663955e-02,0.000000000000000000e+00,4.352446322090663955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.288561043672867612e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.145631937599809191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.145631937599809191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.599427666389143354e-02,0.000000000000000000e+00,1.145631937599809191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.369183621155853459e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.394061627699507255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.394061627699507255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.394061627699507255e-02,0.000000000000000000e+00,3.394061627699507255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.449806198638839305e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.668196120599077403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.093449976902107323e-02,0.000000000000000000e+00,4.668196120599077403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.530428776121824264e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.968807771396388517e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.968807771396388517e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.611051353604810110e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.219822710598950977e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.361282930280975023e-02,0.000000000000000000e+00,9.715257889455930496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.691673931087795069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653000141157434655e-02,0.000000000000000000e+00,1.653000141157434655e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.772296508570780915e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003347455448722059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.409257607141150004e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.852919086053765874e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.447151535543964584e-01,0.000000000000000000e+00,7.058910292849773782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.933541663536751720e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.253377310373823050e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.014164241019737567e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.969383099082406829e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416424101973756677e-02,0.000000000000000000e+00
7.094786818502722525e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163157324252557245e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.175409395985708372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569315494226987795e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.256031973468693330e+00,2.407791581182472385e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.407791581182472385e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.336654550951679177e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.654466167116112274e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.417277128434665023e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.603764511321763564e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.497899705917649982e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.578522283400635828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.659144860883620787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.739767438366606633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.820390015849592480e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.901012593332577438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.981635170815563285e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.062257748298549132e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
